Trial_Number,Primary_Voltage_V,Primary_Current_A,Primary_Power_kW,Primary_Power_Factor,Secondary_Voltage_V,Secondary_Current_A,Secondary_Power_kW,Secondary_Power_Factor,Temperature_C,Humidity_percent,Efficiency_percent,Load_Category,Temp_Zone
1236,227.76,47.52,9.5,0.878,19.01,16.63,0.27,0.864,199.5,22.1,80.0,Heavy (>70%),Emergency (>180°C)
1237,227.99,50.84,8.68,0.749,19.23,42.5,0.69,0.841,72.7,39.9,84.24653272144509,Heavy (>70%),Normal (<120°C)
1238,225.02,34.16,5.71,0.743,19.22,71.29,1.0,0.727,37.0,41.8,83.12560224089835,Medium (50-70%),Normal (<120°C)
1239,226.43,29.66,5.0,0.745,19.24,42.96,0.72,0.868,128.5,73.0,82.39480041419533,Medium (50-70%),High (120-150°C)
1240,228.03,27.82,4.54,0.715,19.27,30.17,0.46,0.784,43.0,85.4,83.80904072976347,Medium (50-70%),Normal (<120°C)
1241,227.04,41.09,8.08,0.866,19.38,70.02,1.04,0.767,112.2,47.7,88.54105898863044,Heavy (>70%),Normal (<120°C)
1242,225.58,7.08,1.37,0.856,19.01,3.79,0.05,0.739,198.3,56.4,80.0,Light (<50%),Emergency (>180°C)
1243,229.36,1.5,0.25,0.731,19.27,28.83,0.47,0.849,44.3,32.3,80.0,Light (<50%),Normal (<120°C)
1244,227.55,10.09,1.87,0.814,19.29,76.27,1.15,0.785,124.1,83.2,80.0,Light (<50%),High (120-150°C)
1245,229.82,6.37,1.11,0.761,19.33,71.44,1.24,0.897,162.0,44.0,80.0,Light (<50%),Critical (150-180°C)
1246,227.64,22.41,3.79,0.742,19.39,55.31,0.78,0.725,44.7,45.9,80.0,Light (<50%),Normal (<120°C)
1247,229.97,31.95,5.24,0.713,19.17,51.67,0.88,0.887,150.6,51.7,80.0,Medium (50-70%),Critical (150-180°C)
1248,227.86,51.84,9.26,0.784,19.37,72.73,1.23,0.874,140.6,78.1,82.5277258458349,Heavy (>70%),High (120-150°C)
1249,228.81,46.98,7.72,0.718,19.31,13.07,0.22,0.857,127.2,64.6,80.0,Heavy (>70%),High (120-150°C)
1250,228.86,48.8,9.09,0.814,19.48,77.12,1.34,0.891,181.1,27.6,80.0,Heavy (>70%),Emergency (>180°C)
1251,228.88,23.64,4.4,0.813,19.58,4.93,0.08,0.824,31.0,59.1,80.0,Light (<50%),Normal (<120°C)
1252,229.46,35.31,5.96,0.735,19.13,50.55,0.87,0.899,66.5,62.5,85.60056876340424,Medium (50-70%),Normal (<120°C)
1253,229.49,28.61,5.46,0.831,19.34,1.57,0.03,0.864,76.3,20.2,86.36479415139085,Medium (50-70%),Normal (<120°C)
1254,229.51,31.14,5.62,0.787,19.02,72.41,1.18,0.857,97.3,73.4,83.49049218170943,Medium (50-70%),Normal (<120°C)
1255,227.75,31.51,5.52,0.769,19.38,83.11,1.2,0.743,124.2,76.6,82.80947301425681,Medium (50-70%),High (120-150°C)
1256,229.04,17.25,3.03,0.767,19.55,10.82,0.18,0.869,161.5,47.9,80.0,Light (<50%),Critical (150-180°C)
1257,226.36,49.44,9.75,0.871,19.5,14.78,0.24,0.85,27.2,66.7,83.42785886278611,Heavy (>70%),Normal (<120°C)
1258,229.99,6.42,1.32,0.896,19.23,18.19,0.25,0.716,60.4,62.8,81.82603055178126,Light (<50%),Normal (<120°C)
1259,226.88,3.08,0.58,0.83,19.05,56.69,0.77,0.715,154.6,23.8,80.0,Light (<50%),Critical (150-180°C)
1260,227.91,24.38,4.35,0.782,19.09,65.7,0.93,0.744,75.4,21.2,80.0,Light (<50%),Normal (<120°C)
1261,228.57,24.7,4.11,0.728,19.24,77.67,1.25,0.834,130.2,44.1,80.0,Light (<50%),High (120-150°C)
1262,229.13,50.76,10.29,0.885,19.59,50.89,0.88,0.886,38.6,74.4,81.08839723170902,Heavy (>70%),Normal (<120°C)
1263,229.85,10.91,1.98,0.791,19.05,11.94,0.2,0.886,88.9,85.1,80.0,Light (<50%),Normal (<120°C)
1264,229.64,25.53,4.34,0.741,19.6,81.69,1.34,0.836,40.6,31.4,80.0,Light (<50%),Normal (<120°C)
1265,229.9,17.48,3.19,0.794,19.33,87.88,1.32,0.775,59.9,51.3,81.61766507228876,Light (<50%),Normal (<120°C)
1266,228.63,9.28,1.73,0.816,19.03,77.77,1.12,0.759,34.4,77.2,80.0,Light (<50%),Normal (<120°C)
1267,228.41,45.76,8.15,0.78,19.32,83.49,1.42,0.881,155.2,55.0,84.01187357876026,Heavy (>70%),Critical (150-180°C)
1268,228.2,48.3,9.69,0.879,19.35,74.46,1.04,0.72,60.5,56.4,85.15364391423198,Heavy (>70%),Normal (<120°C)
1269,227.46,40.22,7.51,0.821,19.14,38.34,0.63,0.865,178.3,57.8,84.68459522655417,Heavy (>70%),Critical (150-180°C)
1270,226.59,1.6,0.27,0.746,19.45,86.38,1.18,0.705,162.9,61.2,80.0,Light (<50%),Critical (150-180°C)
1271,227.27,38.51,6.84,0.781,19.56,21.24,0.32,0.781,161.9,30.3,80.68186194532282,Heavy (>70%),Critical (150-180°C)
1272,225.42,46.24,7.67,0.736,19.38,29.51,0.42,0.732,198.6,67.5,80.0,Heavy (>70%),Emergency (>180°C)
1273,229.69,37.77,6.78,0.781,19.09,6.56,0.1,0.83,189.1,25.1,80.0,Medium (50-70%),Emergency (>180°C)
1274,227.97,2.17,0.4,0.818,19.46,24.17,0.37,0.786,132.4,40.2,80.0,Light (<50%),High (120-150°C)
1275,225.19,18.2,2.9,0.707,19.36,65.67,1.06,0.832,120.8,88.3,80.0,Light (<50%),High (120-150°C)
1276,225.65,48.54,8.41,0.768,19.44,46.1,0.74,0.826,139.0,39.8,81.04077817748131,Heavy (>70%),High (120-150°C)
1277,229.56,38.24,6.92,0.788,19.21,16.11,0.27,0.879,96.5,47.3,86.28865367682064,Medium (50-70%),Normal (<120°C)
1278,228.08,15.12,2.95,0.856,19.58,5.71,0.09,0.826,195.4,54.6,80.0,Light (<50%),Emergency (>180°C)
1279,229.58,27.82,5.39,0.844,19.09,75.07,1.09,0.764,126.8,54.6,85.06468819926053,Medium (50-70%),High (120-150°C)
1280,225.0,35.4,6.66,0.836,19.48,33.18,0.54,0.839,179.8,66.4,81.26306580080552,Medium (50-70%),Critical (150-180°C)
1281,226.66,25.11,4.03,0.708,19.4,15.11,0.26,0.88,57.4,72.3,80.01075462624073,Light (<50%),Normal (<120°C)
1282,227.3,21.67,3.59,0.728,19.5,55.02,0.79,0.737,69.7,86.6,80.09860527972994,Light (<50%),Normal (<120°C)
1283,229.15,12.22,2.49,0.888,19.33,81.14,1.28,0.815,44.8,48.3,80.0,Light (<50%),Normal (<120°C)
1284,228.81,39.73,8.05,0.886,19.11,85.05,1.26,0.778,194.6,32.0,80.0,Heavy (>70%),Emergency (>180°C)
1285,228.04,37.75,6.2,0.72,19.52,84.56,1.19,0.721,149.9,45.8,84.73877693354217,Medium (50-70%),High (120-150°C)
1286,229.75,30.73,4.96,0.703,19.19,43.9,0.7,0.836,169.7,35.7,80.0,Medium (50-70%),Critical (150-180°C)
1287,227.56,31.73,6.39,0.885,19.07,43.31,0.66,0.797,35.1,56.5,84.80307162983738,Medium (50-70%),Normal (<120°C)
1288,229.19,11.56,2.02,0.762,19.2,40.83,0.6,0.765,83.7,27.5,81.21261644764581,Light (<50%),Normal (<120°C)
1289,227.38,46.52,8.52,0.805,19.14,38.36,0.64,0.87,34.9,87.2,87.199936128908,Heavy (>70%),Normal (<120°C)
1290,225.55,52.27,10.12,0.858,19.02,31.85,0.48,0.791,133.5,86.4,80.0,Heavy (>70%),High (120-150°C)
1291,228.66,7.24,1.32,0.796,19.16,11.68,0.19,0.869,118.1,80.0,80.0,Light (<50%),Normal (<120°C)
1292,229.05,44.52,8.02,0.786,19.04,29.2,0.48,0.855,114.6,75.5,86.04276957761242,Heavy (>70%),Normal (<120°C)
1293,227.46,18.58,3.24,0.767,19.44,60.24,0.95,0.808,85.7,61.2,82.33802845421977,Light (<50%),Normal (<120°C)
1294,228.07,9.78,1.62,0.726,19.57,81.94,1.43,0.894,167.5,50.0,80.0,Light (<50%),Critical (150-180°C)
1295,225.21,44.09,7.7,0.775,19.14,58.26,0.83,0.746,192.8,29.2,80.0,Heavy (>70%),Emergency (>180°C)
1296,229.34,3.81,0.61,0.701,19.2,3.04,0.04,0.741,136.5,58.9,80.0,Light (<50%),High (120-150°C)
1297,227.62,21.07,3.92,0.817,19.6,44.16,0.69,0.8,174.1,89.3,80.0,Light (<50%),Critical (150-180°C)
1298,229.75,35.37,5.93,0.73,19.0,32.97,0.5,0.803,154.8,31.7,80.0,Medium (50-70%),Critical (150-180°C)
1299,229.03,9.51,1.76,0.809,19.49,66.33,0.95,0.738,37.9,34.0,80.0,Light (<50%),Normal (<120°C)
1300,225.46,20.74,3.28,0.702,19.05,22.03,0.32,0.752,54.7,70.2,80.0,Light (<50%),Normal (<120°C)
1301,227.59,4.79,0.86,0.791,19.47,80.99,1.26,0.796,82.5,72.3,80.0,Light (<50%),Normal (<120°C)
1302,229.31,51.82,9.09,0.765,19.37,45.98,0.76,0.855,142.9,51.8,82.20748669653602,Heavy (>70%),High (120-150°C)
1303,227.75,9.99,1.79,0.788,19.07,42.19,0.57,0.713,145.9,33.9,80.0,Light (<50%),High (120-150°C)
1304,229.83,52.62,10.7,0.885,19.2,15.53,0.24,0.815,125.1,63.0,84.1084153857924,Heavy (>70%),High (120-150°C)
1305,229.0,36.15,6.76,0.817,19.38,21.26,0.33,0.81,67.9,31.7,89.0128154710464,Medium (50-70%),Normal (<120°C)
1306,229.47,11.18,2.08,0.811,19.18,37.61,0.58,0.798,138.5,71.6,80.0,Light (<50%),High (120-150°C)
1307,229.71,31.41,5.43,0.752,19.15,72.97,1.19,0.855,132.7,70.8,82.41184271117149,Medium (50-70%),High (120-150°C)
1308,227.19,10.27,1.71,0.735,19.04,4.99,0.07,0.749,182.9,52.8,80.0,Light (<50%),Emergency (>180°C)
1309,229.48,17.98,3.37,0.816,19.33,82.35,1.19,0.749,52.8,76.9,80.0,Light (<50%),Normal (<120°C)
1310,228.95,47.46,8.8,0.81,19.1,79.5,1.14,0.753,122.9,62.5,83.03774618469826,Heavy (>70%),High (120-150°C)
1311,227.84,19.21,3.25,0.742,19.44,63.45,0.95,0.774,116.0,32.9,80.01356335556241,Light (<50%),Normal (<120°C)
1312,228.75,54.87,10.72,0.854,19.12,25.03,0.36,0.76,186.6,65.2,80.0,Heavy (>70%),Emergency (>180°C)
1313,225.33,45.94,7.59,0.733,19.13,65.52,1.1,0.88,177.1,21.6,80.98930053580912,Heavy (>70%),Critical (150-180°C)
1314,227.93,19.15,3.08,0.705,19.18,43.02,0.69,0.831,154.1,33.5,80.0,Light (<50%),Critical (150-180°C)
1315,227.35,11.57,2.15,0.819,19.06,87.07,1.21,0.729,35.4,30.6,80.0,Light (<50%),Normal (<120°C)
1316,228.5,25.32,4.59,0.793,19.4,4.82,0.08,0.821,156.1,26.2,80.0,Light (<50%),Critical (150-180°C)
1317,225.6,39.69,7.06,0.789,19.43,59.55,1.02,0.885,158.5,85.3,80.0,Heavy (>70%),Critical (150-180°C)
1318,227.86,23.73,4.15,0.767,19.32,59.43,0.91,0.791,178.7,76.8,80.0,Light (<50%),Critical (150-180°C)
1319,225.5,15.64,3.03,0.858,19.41,56.28,0.8,0.728,85.3,20.6,80.0,Light (<50%),Normal (<120°C)
1320,225.64,46.2,8.53,0.818,19.42,33.01,0.57,0.894,151.8,78.8,81.82608647102194,Heavy (>70%),Critical (150-180°C)
1321,226.07,36.68,6.79,0.819,19.08,62.51,0.95,0.799,30.0,26.8,88.68158636454869,Medium (50-70%),Normal (<120°C)
1322,226.8,17.97,3.15,0.773,19.18,83.16,1.18,0.742,31.7,85.9,80.29029999975529,Light (<50%),Normal (<120°C)
1323,229.65,23.24,4.12,0.772,19.1,20.77,0.32,0.799,37.4,61.9,80.0,Light (<50%),Normal (<120°C)
1324,229.31,1.23,0.21,0.746,19.08,25.33,0.4,0.83,182.9,44.0,80.0,Light (<50%),Emergency (>180°C)
1325,228.21,12.2,2.34,0.842,19.17,22.47,0.31,0.725,133.6,83.6,80.0,Light (<50%),High (120-150°C)
1326,226.84,49.12,8.49,0.762,19.04,39.85,0.63,0.835,199.7,46.0,80.0,Heavy (>70%),Emergency (>180°C)
1327,225.53,46.02,7.78,0.75,19.26,9.95,0.16,0.811,160.1,75.8,80.0,Heavy (>70%),Critical (150-180°C)
1328,228.96,30.46,5.02,0.72,19.24,68.71,0.95,0.718,55.0,56.1,85.36058341636308,Medium (50-70%),Normal (<120°C)
1329,227.24,8.15,1.31,0.706,19.43,87.68,1.43,0.841,107.2,33.7,80.0,Light (<50%),Normal (<120°C)
1330,226.15,4.38,0.7,0.71,19.52,32.5,0.51,0.806,74.7,41.0,80.0,Light (<50%),Normal (<120°C)
1331,227.83,9.99,1.83,0.806,19.32,31.98,0.49,0.785,101.3,37.8,80.0,Light (<50%),Normal (<120°C)
1332,228.36,47.97,8.11,0.74,19.24,74.03,1.26,0.884,103.0,37.8,81.37680023893492,Heavy (>70%),Normal (<120°C)
1333,227.93,28.85,5.69,0.866,19.42,42.75,0.59,0.706,196.5,48.2,80.0,Medium (50-70%),Emergency (>180°C)
1334,228.78,43.73,7.1,0.71,19.35,59.99,0.84,0.725,70.7,21.4,89.28442980748491,Heavy (>70%),Normal (<120°C)
1335,225.34,39.32,7.54,0.851,19.51,56.8,0.84,0.754,27.5,37.5,87.94689077680233,Heavy (>70%),Normal (<120°C)
1336,228.05,27.6,5.43,0.862,19.18,74.71,1.24,0.864,187.8,47.7,80.0,Medium (50-70%),Emergency (>180°C)
1337,225.99,32.47,6.14,0.837,19.49,34.4,0.54,0.811,77.6,48.8,83.30996509237319,Medium (50-70%),Normal (<120°C)
1338,225.25,26.39,4.48,0.753,19.14,15.68,0.23,0.764,58.7,71.6,81.9685918157204,Light (<50%),Normal (<120°C)
1339,229.56,54.76,9.92,0.789,19.01,64.03,1.07,0.882,55.6,50.2,85.14180542433964,Heavy (>70%),Normal (<120°C)
1340,227.58,45.09,8.29,0.808,19.1,8.01,0.11,0.711,54.4,66.6,84.89523414990946,Heavy (>70%),Normal (<120°C)
1341,229.65,51.51,10.52,0.889,19.48,21.17,0.35,0.837,156.9,60.0,80.0,Heavy (>70%),Critical (150-180°C)
1342,225.73,6.16,1.24,0.895,19.58,65.79,1.04,0.808,135.3,87.5,80.0,Light (<50%),High (120-150°C)
1343,229.85,51.04,10.31,0.879,19.18,12.44,0.2,0.852,105.1,81.6,82.26326288542575,Heavy (>70%),Normal (<120°C)
1344,227.2,27.88,4.99,0.788,19.01,15.53,0.25,0.862,71.9,23.3,85.867777862098,Medium (50-70%),Normal (<120°C)
1345,229.21,20.91,3.44,0.717,19.36,8.24,0.13,0.83,41.5,31.0,82.5643898607496,Light (<50%),Normal (<120°C)
1346,228.0,23.29,4.68,0.881,19.09,65.36,0.97,0.778,190.2,66.9,80.0,Light (<50%),Emergency (>180°C)
1347,226.77,39.24,6.69,0.752,19.47,71.11,1.09,0.785,88.3,23.1,88.48235239582193,Heavy (>70%),Normal (<120°C)
1348,229.47,38.0,7.08,0.812,19.2,33.96,0.47,0.721,188.1,60.7,80.0,Medium (50-70%),Emergency (>180°C)
1349,228.2,48.66,9.83,0.885,19.42,25.47,0.41,0.822,93.4,37.4,81.73917929958627,Heavy (>70%),Normal (<120°C)
1350,226.56,3.56,0.57,0.702,19.34,9.2,0.13,0.728,196.8,44.9,80.0,Light (<50%),Emergency (>180°C)
1351,225.63,27.64,5.08,0.815,19.47,19.98,0.31,0.807,119.2,55.1,85.25559474248861,Medium (50-70%),Normal (<120°C)
1352,227.4,54.48,10.54,0.851,19.27,51.82,0.78,0.785,134.8,24.4,80.0,Heavy (>70%),High (120-150°C)
1353,228.78,39.86,7.04,0.772,19.45,53.97,0.91,0.863,199.8,81.1,80.0,Heavy (>70%),Emergency (>180°C)
1354,229.47,18.8,3.87,0.896,19.03,22.91,0.35,0.811,43.3,43.3,81.75928724548552,Light (<50%),Normal (<120°C)
1355,226.39,16.61,2.74,0.729,19.07,8.76,0.13,0.764,32.5,33.5,80.0,Light (<50%),Normal (<120°C)
1356,225.32,41.56,7.46,0.797,19.55,67.28,1.12,0.854,48.9,38.1,89.03011313485447,Heavy (>70%),Normal (<120°C)
1357,229.78,40.12,8.05,0.873,19.28,49.6,0.69,0.719,40.8,39.0,90.12920389368641,Heavy (>70%),Normal (<120°C)
1358,228.11,50.55,9.51,0.825,19.57,49.13,0.79,0.823,120.1,76.3,80.63563529021037,Heavy (>70%),High (120-150°C)
1359,227.2,51.17,9.02,0.776,19.19,80.33,1.11,0.718,85.9,38.3,81.69109131548034,Heavy (>70%),Normal (<120°C)
1360,228.61,37.37,6.08,0.712,19.41,43.0,0.64,0.772,147.6,46.7,83.31581897666638,Medium (50-70%),High (120-150°C)
1361,228.41,3.4,0.67,0.867,19.32,69.42,1.16,0.862,62.8,42.0,80.0,Light (<50%),Normal (<120°C)
1362,226.3,20.48,3.3,0.711,19.29,4.42,0.07,0.819,139.7,41.1,80.0,Light (<50%),High (120-150°C)
1363,226.47,20.7,3.63,0.775,19.52,70.7,1.17,0.848,123.3,50.4,80.0,Light (<50%),High (120-150°C)
1364,225.07,43.48,7.46,0.762,19.25,32.78,0.54,0.851,85.8,82.5,85.93679677199032,Heavy (>70%),Normal (<120°C)
1365,226.1,42.97,8.37,0.861,19.02,11.78,0.2,0.871,90.9,75.9,89.74297607415373,Heavy (>70%),Normal (<120°C)
1366,227.09,38.53,6.22,0.711,19.24,30.06,0.48,0.822,66.6,23.8,87.44021415706905,Heavy (>70%),Normal (<120°C)
1367,225.87,16.18,3.26,0.893,19.48,38.54,0.66,0.876,147.1,53.2,80.0,Light (<50%),High (120-150°C)
1368,225.52,9.73,1.85,0.842,19.06,33.53,0.57,0.894,114.1,87.0,80.0,Light (<50%),Normal (<120°C)
1369,228.8,53.87,8.66,0.703,19.28,46.46,0.7,0.779,150.0,89.4,80.0,Heavy (>70%),High (120-150°C)
1370,229.71,24.42,4.81,0.857,19.01,72.17,1.08,0.789,199.0,48.6,80.0,Light (<50%),Emergency (>180°C)
1371,228.65,50.57,8.22,0.711,19.32,20.59,0.34,0.852,109.8,36.0,82.66767694113307,Heavy (>70%),Normal (<120°C)
1372,225.24,30.48,6.14,0.895,19.38,33.16,0.48,0.753,115.9,41.7,84.21038806865288,Medium (50-70%),Normal (<120°C)
1373,229.39,19.91,3.88,0.85,19.57,4.24,0.07,0.835,101.3,41.4,80.0,Light (<50%),Normal (<120°C)
1374,225.98,48.4,7.9,0.722,19.57,13.87,0.23,0.843,104.4,73.9,84.45651629045796,Heavy (>70%),Normal (<120°C)
1375,228.1,44.86,7.34,0.717,19.26,69.62,1.14,0.853,69.0,40.5,87.36211528729561,Heavy (>70%),Normal (<120°C)
1376,229.34,30.53,5.43,0.776,19.1,6.55,0.1,0.795,150.6,65.9,80.0,Medium (50-70%),Critical (150-180°C)
1377,226.23,2.29,0.4,0.766,19.38,2.99,0.05,0.822,164.2,36.1,80.0,Light (<50%),Critical (150-180°C)
1378,226.15,46.63,9.24,0.876,19.01,77.21,1.28,0.873,163.3,71.8,82.01251190927229,Heavy (>70%),Critical (150-180°C)
1379,226.43,49.78,9.8,0.869,19.21,15.5,0.22,0.751,185.6,86.9,80.0,Heavy (>70%),Emergency (>180°C)
1380,227.68,19.89,3.23,0.713,19.36,19.57,0.32,0.841,122.6,21.1,80.0,Light (<50%),High (120-150°C)
1381,226.2,32.77,5.4,0.729,19.27,45.21,0.72,0.832,178.2,71.5,80.0,Medium (50-70%),Critical (150-180°C)
1382,227.57,8.53,1.7,0.877,19.41,5.48,0.1,0.899,81.4,60.5,80.0,Light (<50%),Normal (<120°C)
1383,225.69,20.73,3.31,0.707,19.05,65.6,1.02,0.82,156.4,46.7,80.0,Light (<50%),Critical (150-180°C)
1384,228.24,32.58,5.45,0.733,19.14,51.12,0.71,0.721,195.8,89.0,80.0,Medium (50-70%),Emergency (>180°C)
1385,229.72,31.16,6.42,0.897,19.31,46.32,0.64,0.71,127.0,84.7,80.0,Medium (50-70%),High (120-150°C)
1386,226.15,48.89,7.77,0.703,19.41,34.73,0.53,0.787,46.8,83.7,81.46432523338983,Heavy (>70%),Normal (<120°C)
1387,229.01,26.45,4.71,0.777,19.01,7.53,0.11,0.759,91.5,75.8,80.0,Light (<50%),Normal (<120°C)
1388,229.64,35.74,6.8,0.828,19.05,45.93,0.62,0.709,110.5,49.5,85.60496223348815,Medium (50-70%),Normal (<120°C)
1389,226.55,47.65,8.83,0.818,19.5,71.11,0.98,0.707,61.4,74.1,80.0,Heavy (>70%),Normal (<120°C)
1390,226.85,44.86,9.05,0.889,19.57,52.95,0.82,0.788,39.9,21.4,89.82532588489205,Heavy (>70%),Normal (<120°C)
1391,227.11,5.06,0.81,0.703,19.39,82.45,1.22,0.76,42.0,26.3,80.56657760713068,Light (<50%),Normal (<120°C)
1392,229.04,29.79,4.91,0.72,19.37,83.02,1.32,0.818,160.6,52.9,80.0,Medium (50-70%),Critical (150-180°C)
1393,227.15,30.15,5.2,0.759,19.08,48.09,0.75,0.813,134.6,31.2,83.92980684325357,Medium (50-70%),High (120-150°C)
1394,227.79,28.6,5.39,0.827,19.07,47.62,0.76,0.836,137.9,74.7,80.0,Medium (50-70%),High (120-150°C)
1395,226.82,46.41,8.57,0.814,19.54,2.1,0.03,0.819,48.9,86.0,85.88552007111652,Heavy (>70%),Normal (<120°C)
1396,229.25,34.71,6.49,0.815,19.5,16.81,0.23,0.703,196.2,58.7,80.0,Medium (50-70%),Emergency (>180°C)
1397,225.7,4.01,0.72,0.792,19.2,28.29,0.48,0.891,106.7,52.0,80.05039357867308,Light (<50%),Normal (<120°C)
1398,228.01,43.12,7.07,0.719,19.4,75.13,1.18,0.81,75.5,62.6,87.22107846146939,Heavy (>70%),Normal (<120°C)
1399,225.7,51.87,8.98,0.767,19.35,40.44,0.67,0.862,179.5,83.9,80.0,Heavy (>70%),Critical (150-180°C)
1400,229.12,19.06,3.31,0.759,19.29,75.15,1.11,0.764,161.9,28.8,80.0,Light (<50%),Critical (150-180°C)
1401,229.15,39.07,6.3,0.704,19.44,5.7,0.09,0.78,187.1,82.9,80.0,Heavy (>70%),Emergency (>180°C)
1402,225.68,46.62,8.35,0.794,19.11,14.67,0.23,0.812,83.8,70.5,87.06051194634921,Heavy (>70%),Normal (<120°C)
1403,229.73,44.93,7.61,0.737,19.41,64.54,0.94,0.748,50.6,49.4,89.02452390817767,Heavy (>70%),Normal (<120°C)
1404,226.87,26.48,4.28,0.712,19.21,50.62,0.82,0.84,191.1,26.4,80.0,Light (<50%),Emergency (>180°C)
1405,229.43,6.01,1.19,0.863,19.05,16.73,0.23,0.716,179.3,72.1,80.0,Light (<50%),Critical (150-180°C)
1406,227.85,10.98,1.77,0.707,19.04,38.72,0.56,0.763,29.5,87.0,80.0,Light (<50%),Normal (<120°C)
1407,227.52,43.19,7.98,0.812,19.2,26.37,0.44,0.862,51.4,59.7,89.48561353603296,Heavy (>70%),Normal (<120°C)
1408,227.06,7.23,1.23,0.751,19.57,68.94,1.06,0.783,153.8,87.2,80.0,Light (<50%),Critical (150-180°C)
1409,229.02,44.6,7.32,0.717,19.54,65.28,0.91,0.714,71.6,23.2,85.98533711592708,Heavy (>70%),Normal (<120°C)
1410,225.92,25.75,4.42,0.759,19.58,70.53,1.17,0.846,102.7,56.7,80.33415179626665,Light (<50%),Normal (<120°C)
1411,227.65,22.31,3.83,0.755,19.33,3.5,0.05,0.786,60.5,58.4,84.39284681846071,Light (<50%),Normal (<120°C)
1412,227.52,30.09,6.12,0.894,19.19,20.51,0.35,0.884,165.0,64.1,80.0,Medium (50-70%),Critical (150-180°C)
1413,226.67,24.5,4.38,0.789,19.17,4.51,0.07,0.772,134.2,44.7,80.0,Light (<50%),High (120-150°C)
1414,229.12,32.67,6.05,0.808,19.2,68.91,0.95,0.721,112.4,69.0,86.85844964549476,Medium (50-70%),Normal (<120°C)
1415,225.5,4.58,0.74,0.72,19.47,84.73,1.19,0.719,197.6,21.3,80.0,Light (<50%),Emergency (>180°C)
1416,225.27,38.65,6.39,0.734,19.01,64.54,0.95,0.774,67.4,77.2,87.3413794463473,Heavy (>70%),Normal (<120°C)
1417,225.0,4.55,0.74,0.727,19.26,28.24,0.47,0.859,124.9,81.0,80.0,Light (<50%),High (120-150°C)
1418,229.59,4.34,0.72,0.722,19.13,64.75,0.91,0.737,179.0,87.7,80.0,Light (<50%),Critical (150-180°C)
1419,228.09,1.76,0.3,0.757,19.57,44.31,0.74,0.853,148.8,79.1,80.0,Light (<50%),High (120-150°C)
1420,227.95,20.14,3.24,0.706,19.14,67.59,0.92,0.713,28.7,47.5,82.61858405593114,Light (<50%),Normal (<120°C)
1421,225.06,37.95,6.97,0.816,19.0,31.34,0.53,0.888,178.9,50.0,81.27322839540263,Medium (50-70%),Critical (150-180°C)
1422,227.71,34.48,6.92,0.882,19.57,89.14,1.34,0.767,133.5,82.4,82.14089294677903,Medium (50-70%),High (120-150°C)
1423,226.87,31.19,5.16,0.729,19.22,6.36,0.09,0.712,193.7,59.9,80.0,Medium (50-70%),Emergency (>180°C)
1424,229.57,45.33,7.41,0.712,19.33,64.54,0.99,0.796,34.6,68.7,86.21065423738897,Heavy (>70%),Normal (<120°C)
1425,228.58,52.6,10.0,0.832,19.34,26.01,0.41,0.816,193.6,46.2,80.0,Heavy (>70%),Emergency (>180°C)
1426,229.24,8.64,1.52,0.766,19.13,56.96,0.94,0.866,39.6,34.9,80.0,Light (<50%),Normal (<120°C)
1427,225.53,29.55,4.91,0.737,19.04,16.81,0.28,0.889,148.5,30.5,82.03923201773837,Medium (50-70%),High (120-150°C)
1428,228.69,1.76,0.28,0.708,19.54,37.96,0.62,0.835,88.6,20.4,80.90131023615473,Light (<50%),Normal (<120°C)
1429,226.21,8.33,1.66,0.881,19.05,35.33,0.5,0.744,50.5,84.9,80.0,Light (<50%),Normal (<120°C)
1430,227.28,41.48,8.48,0.899,19.33,88.38,1.35,0.79,175.3,80.2,80.0,Heavy (>70%),Critical (150-180°C)
1431,225.84,2.55,0.51,0.891,19.14,60.39,1.01,0.876,164.9,81.9,80.0,Light (<50%),Critical (150-180°C)
1432,227.31,25.49,4.08,0.705,19.36,0.1,0.0,0.789,42.7,44.1,80.0,Light (<50%),Normal (<120°C)
1433,227.16,52.66,8.61,0.72,19.48,65.3,0.93,0.734,88.0,83.7,83.5183681980731,Heavy (>70%),Normal (<120°C)
1434,228.43,31.1,5.59,0.787,19.46,45.28,0.65,0.742,91.3,58.5,83.95887397431768,Medium (50-70%),Normal (<120°C)
1435,228.45,25.87,4.97,0.841,19.06,50.04,0.68,0.709,35.7,89.5,80.0,Light (<50%),Normal (<120°C)
1436,228.02,11.88,2.19,0.809,19.23,84.83,1.31,0.802,127.7,82.9,80.0,Light (<50%),High (120-150°C)
1437,225.27,5.28,0.96,0.803,19.1,67.86,0.95,0.733,36.3,58.6,80.63604797645023,Light (<50%),Normal (<120°C)
1438,226.14,36.44,6.02,0.731,19.15,24.97,0.38,0.797,75.2,34.8,85.50911871521262,Medium (50-70%),Normal (<120°C)
1439,227.11,52.44,9.19,0.772,19.36,17.67,0.24,0.702,48.9,63.9,80.0,Heavy (>70%),Normal (<120°C)
1440,229.69,38.27,6.54,0.744,19.08,64.52,0.98,0.8,174.1,28.9,80.0,Medium (50-70%),Critical (150-180°C)
1441,228.88,7.19,1.18,0.719,19.2,4.23,0.06,0.751,61.1,67.8,80.0,Light (<50%),Normal (<120°C)
